*hî	*lî
*hî	*ḏî
*hî	yhî
*hî-	yhî-
*hû	*hā
*hû	*hᵃ
*hû	*lû
*hā	*hᵃ
*hā	*lā
*hā	*mā
*hā	*vā
*hā	*wā
*hāyîṯā	*hāyᵊṯā
*hāyû	*hāyā
*hāyā	*ḥāyā
*ka	*ki
*ka	*kî
*ka	*kō
*ka	*kᵊ
*ka	*la
*ka	*va
*ka	*wa
*kaśdîm	*ḵaśdîm
*kaśdîm	kkaśdîm
*kaśdāʔê	*ḵaśdāʔê
*ki	*kî
*ki	*kō
*ki	*kᵊ
*ki	*li
*ki	*mi
*ki	*vi
*ki	*wi
*kî	*kō
*kî	*kᵊ
*kî	*lî
*kî	*ḏî
*kānanyāhû	*ḵānanyāhû
*kō	*kᵊ
*kō	*lō
*kōl	*ḵōl
*kōl	kkōl
*kᵊ	*lᵊ
*kᵊ	*vᵊ
*kᵊ	*wᵊ
*kᵊ	*ḵᵊ
*kᵊ	kkᵊ
*kᵊnāfayim	kkᵊnāfayim
*la	*le
*la	*li
*la	*lî
*la	*lô
*la	*lû
*la	*lā
*la	*lē
*la	*lō
*la	*lᵊ
*la	*va
*la	*wa
*la	lla
*le	*li
*le	*lî
*le	*lô
*le	*lû
*le	*lā
*le	*lē
*le	*lō
*le	*lᵊ
*le	*we
*le	*še
*le	lle
*li	*lî
*li	*lô
*li	*lû
*li	*lā
*li	*lē
*li	*lō
*li	*lᵊ
*li	*mi
*li	*vi
*li	*wi
*li	lli
*lî	*lô
*lî	*lû
*lî	*lā
*lî	*lē
*lî	*lō
*lî	*lᵊ
*lî	*ḏî
*lî	llî
*lô	*lû
*lô	*lā
*lô	*lē
*lô	*lō
*lô	*lᵊ
*lô	llô
*lô-	*lō-
*lô-	llô-
*lû	*lā
*lû	*lē
*lû	*lō
*lû	*lᵊ
*lā	*lē
*lā	*lō
*lā	*lᵊ
*lā	*mā
*lā	*vā
*lā	*wā
*lā	llā
*lāh	*lāḵ
*lāh	llāh
*lānû	llānû
*lāḵ	llāḵ
*lē	*lō
*lē	*lᵊ
*lē	*mē
*lē	llē
*lō	*lᵊ
*lō	llō
*lō-	llō-
*lᵊ	*vᵊ
*lᵊ	*wᵊ
*lᵊ	*ḵᵊ
*lᵊ	llᵊ
*lᵊḵā	llᵊḵā
*melaḥ	mmelaḥ
*mi	*mā
*mi	*mē
*mi	*vi
*mi	*wi
*mi	mmi
*mišpāṭ	mmišpāṭ
*miḏyānîm	mmiḏyānîm
*mê-	ymê-
*mêmê	mmêmê
*mûm	mmûm
*mā	*mē
*mā	*vā
*mā	*wā
*mā	mmā
*mālᵊḵî	*mālᵊḵā
*māweṯ	mmāweṯ
*mē	mmē
*mēvî	mmēvî
*mēʔôṯ	mmēʔôṯ
*mᵊʕûnîm	mmᵊʕûnîm
*nafšî	*nafšô
*naʕᵃrā	nnaʕᵃrā
*nimṣā	nnimṣā
*nirʔeh	*yirʔeh
*nirʔeh	nnirʔeh
*noḵriyyā	nnoḵriyyā
*nîv	*rîv
*nōśē	nnōśē
*nᵊfalā	*nᵊfaqā
*nᵊvîʔê	nnᵊvîʔê
*nᵊvûḵaḏneṣṣar	*nᵊvûḵaḏreṣṣar
*pᵊlištîm	ppᵊlištîm
*qoḏšê	qqoḏšê
*qāw	qqāw
*qᵊrîʔê	*qᵊrûʔê
*raʕ	*rāʕ
*raḡlah	*raḡlay
*raḡlay	*raḡlāy
*rîv	*rôv
*rîv	*rōv
*rôv	*rōv
*rôv	*ṭôv
*rām	*rāʕ
*rām	*ʕām
*rāmôṯ	*rāʔôṯ
*rāʕ	rrāʕ
*rᵊʔû	*śᵊʔû
*sîs	*sîḡ
*sēfer	ssēfer
*sᵊfārîm	ssᵊfārîm
*sᵊḥāvôṯ	ssᵊḥāvôṯ
*tannîm	ttannîm
*taḥtāʸw	ttaḥtāʸw
*tikkûl	*ṯikkûl
*tāʔāʸw	*ṯāʔāʸw
*tᵊvûʔāṯô	*ṯᵊvûʔāṯô
*va	*vi
*va	*vā
*va	*vᵊ
*va	*wa
*val-	*ʔal-
*val-	*ʕal-
*vi	*vā
*vi	*vᵊ
*vi	*wi
*vênāʸw	*vānāʸw
*vênāʸw	*ʕênāʸw
*vā	*vᵊ
*vā	*wā
*vānāʸw	*ʕānāʸw
*vᵊ	*wᵊ
*vᵊ	*ḵᵊ
*w	*û
*wa	*we
*wa	*wi
*wa	*wā
*wa	*wᵊ
*we	*wi
*we	*wā
*we	*wᵊ
*we	*še
*wi	*wā
*wi	*wᵊ
*wā	*wᵊ
*wᵊ	*ḵᵊ
*yaʕaś	yyaʕaś
*yaʕᵃvîr	*yaʕᵃvōr
*yaʕᵃvōr	yyaʕᵃvōr
*yaʕᵃśeh	yyaʕᵃśeh
*yaʕᵃśû	yyaʕᵃśû
*yaḏ	*ʕaḏ
*yaḏ	yyaḏ
*yihyeh	yyihyeh
*yihyû	yyihyû
*yihyû-	yyihyû-
*yippol-	yyippol-
*yirev	yyirev
*yirʔeh	yyirʔeh
*yisgoḏ-	yyisgoḏ-
*yittᵊnuhû	yyittᵊnuhû
*yiznû	yyiznû
*yiśrāʔēl	yyiśrāʔēl
*yištaḥᵃwû	yyištaḥᵃwû
*yiṯrî	yyiṯrî
*ylāḏāʸw	*yyāḏāʸw
*yyištaḥᵃwû	*yyištaḥᵃûû
*yyôḥel	*yyôḥer
*yyāvô	*yyāvō
*yzîʔēl	*yʕîʔēl
*yônîm	yyônîm
*yôševeṯ	*yōševeṯ
*yôševeṯ	yyôševeṯ
*yôṣîʔû	yyôṣîʔû
*yāmāʸw	*yāḏāʸw
*yāmāʸw	yyāmāʸw
*yāvîn	yyāvîn
*yāšîv	*yāšôv
*yāšîv	*yāšûv
*yāšîv	*ʔāšîv
*yāšôv	*yāšûv
*yāḏᵊḵā	yyāḏᵊḵā
*yēṣē	yyēṣē
*yōšᵊvê	yyōšᵊvê
*yᵊmînî	*yᵊmānî
*yᵊʕîʔēl	*yᵊḥîʔēl
*yᵊḵolyā	*yᵊḵonyā
*zᵊqēnîm	zzᵊqēnîm
*û	hû
*û	lû
*û	zû
*śᵊfāṯô	śśᵊfāṯô
*šattā	*ʔattā
*šattā	*ʕattā
*še	šše
*šîlô	*šîrô
*šîr	*šîṯ
*šîr	ššîr
*šîrô	*ʕîrô
*šālû	*ʕālû
*šāmmā	ššāmmā
*šāmîr	ššāmîr
*šānîm	ššānîm
*šēš	*ʔēš
*šēš	ššēš
*šᵊlômîṯ	*šᵊlōmîṯ
*šᵊlōšā	ššᵊlōšā
*šᵊmôₐʕ	ššᵊmôₐʕ
*šᵊnê	ššᵊnê
*šᵊvî	ššᵊvî
*šᵊvîṯ	*šᵊvûṯ
*šᵊvîṯ	ššᵊvîṯ
*šᵊʔāl-	*ḡᵊʔāl-
*ʔal-	*ʔel-
*ʔal-	*ʕal-
*ʔat	*ʔāt
*ʔattā	*ʕattā
*ʔaḥaḏ	*ʔaḥaṯ
*ʔaḥaṯ	*ṯaḥaṯ
*ʔel-	*ʔeṯ-
*ʔešqᵒlā	*ʔešqᵒṭā
*ʔeḥāḏ	*ʔeḥāḵ
*ʔeḥāḏ	*ʔeḥāṯ
*ʔeḥāḵ	*ʔeḥāṯ
*ʔêlammāʸw	*ʔēlammāʸw
*ʔêlāʸw	*ʔēlāʸw
*ʔîš	*ʔēš
*ʔôyivᵊḵā	*ʔōyivᵊḵā
*ʔēl	*ʔēš
*ʕavdeḵā	*ʕavdᵊḵā
*ʕay	*ʕaḏ
*ʕollîn	*ʕāllîn
*ʕêfay	*ʕênay
*ʕênî	*ʕênô
*ʕênāʸw	*ʕānāʸw
*ʕônōṯām	mʕônōṯām
*ʕālāʸw	*ʕānāʸw
*ḥûrām	*ṣûrām
*ḥûšā	nḥûšā
*ḥᵃsîḏāʸw	*ḥᵃsāḏāʸw
*ḵaśdāʔê	*ḵaśdāʔā
*ṣᵊvāʔôṯ	ṣṣᵊvāʔôṯ
*ṭerem	ṭṭerem
*ṭôv	ṭṭôv
*ṯarbîṯ	*ṯarmîṯ
*ṯᵊvûnāṯô	*ṯᵊvûʔāṯô
[yhwih]	[yhwāh]
[yhwāh]	[yhôāh]
[yhwāh] . f	[yhwāh] . s
[yᵃhwāh]	[yᵊhwāh]
[yᵉhwih]	[yᵉhôih]
[yᵉhwih]	[yᵊhwih]
[yᵉhôih]	[yᵊhôih]
[yᵊhwih]	[yᵊhwāh]
[yᵊhwih]	[yᵊhôih]
[yᵊhwih] . f	[yᵊhwih] . s
[yᵊhwih] . f	[yᵊhwāh] . f
[yᵊhwih] . f	[yᵊhôih] . f
[yᵊhwih] . s	[yᵊhwāh] . s
[yᵊhwih] . s	[yᵊhôih] . s
[yᵊhwāh]	[yᵊhôāh]
[yᵊhwāh] . f	[yᵊhwāh] . s
[yᵊhwāh] . s	[yᵊhôāh] . s
[yᵊhôih]	[yᵊhôāh]
[yᵊhôih] . f	[yᵊhôih] . s
[yᵊhôih] . s	[yᵊhôāh] . s
ba	be
ba	bi
ba	bo
ba	bî
ba	bô
ba	bā
ba	bē
ba	bō
ba	bᵊ
ba	ha
ba	ka
ba	la
ba	ma
ba	va
ba	wa
ba	ša
ba	ḵa
baddê	daddê
baddê	vaddê
baddîm	vaddîm
baddîm	ḵaddîm
baddāʸw	maddāʸw
baddāʸw	vaddāʸw
bah	bal
bah	bar
bah	baz
bah	baḏ
bah	baṯ
bah	boh
bah	bāh
bah	bēh
bah	lah
bah	mah
bah	vah
bah-	bal-
bah-	bar-
bah-	baṯ-
bah-	bēh-
bah-	mah-
bahereṯ	vahereṯ
bahᵃmôṯ	vahᵃmôṯ
bal	bar
bal	baz
bal	baḏ
bal	baṯ
bal	bûl
bal	bāl
bal	bēl
bal	dal
bal	gal
bal	qal
bal	sal
bal	ʔal
bal	ʕal
bal	ḏal
bal	ṭal
bal-	bar-
bal-	baṯ-
bal-	gal-
bal-	qal-
bal-	val-
bal-	šal-
bal-	ʔal-
bal-	ʕal-
bal-	ḏal-
bal-	ḥal-
bal-	ṭal-
ballaʕ	billaʕ
ballaʕ	vallaʕ
ballāhôṯ	vallāhôṯ
ballōṯî	qallōṯî
baqqāšāṯî	vaqqāšāṯî
baqqēš	biqqēš
baqqēš	vaqqēš
bar	baz
bar	baḏ
bar	baṯ
bar	bôr
bar	bār
bar	bōr
bar	far
bar	har
bar	kar
bar	mar
bar	par
bar	sar
bar	var
bar	śar
bar	ḏar
bar	ḵar
bar	ṣar
bar-	baṯ-
bar-	far-
bar-	har-
bar-	mar-
bar-	par-
bar-	var-
bar-	śar-
bar-	ṣar-
barzel	farzel
barzel	parzel
barzel	varzel
barzillay	barzillāy
barzillay	varzillay
battîm	battîn
battîm	bāttîm
battîm	ḥattîm
bayiṯ	bāyiṯ
bayiṯ	vayiṯ
bayiṯ	zayiṯ
bayiṯ	šayiṯ
bayᵊṯā	bāyᵊṯā
bayᵊṯā	vayᵊṯā
bayᵊṯēh	vayᵊṯēh
baz	baḏ
baz	baṯ
baz	bôz
baz	bûz
baz	bāz
baz	vaz
baz	ʕaz
baššēlû	baššᵊlû
baššᵊlû	biššᵊlû
baʔēr	bēʔēr
baʔēr	bᵊʔēr
baʕal	baʕar
baʕal	bāʕal
baʕal	gaʕal
baʕal	haʕal
baʕal	maʕal
baʕal	naʕal
baʕal	raʕal
baʕal	vaʕal
baʕal	yaʕal
baʕal	ʔaʕal
baʕal	ḡaʕal
baʕal	ṯaʕal
baʕal mᵊʕôn	vaʕal mᵊʕôn
baʕal ṣᵊfôn	baʕal ṣᵊfōn
baʕar	bāʕar
baʕar	naʕar
baʕar	saʕar
baʕar	taʕar
baʕar	vaʕar
baʕar	yaʕar
baʕar	śaʕar
baʕar	šaʕar
baʕar	ṯaʕar
baʕlêhen	vaʕlêhen
baʕšā	vaʕšā
baʕᵃlaṯ	baʕᵃlāṯ
baʕᵃlaṯ	maʕᵃlaṯ
baʕᵃlaṯ-	yaʕᵃlaṯ-
baʕᵃlê	baʕᵃlā
baʕᵃlê	vaʕᵃlê
baʕᵃlê	šaʕᵃlê
baʕᵃlê-	vaʕᵃlê-
baʕᵃlê-	yaʕᵃlê-
baʕᵃlā	baʕᵃnā
baʕᵃlā	baʕᵃrā
baʕᵃlā	maʕᵃlā
baʕᵃlā	naʕᵃlā
baʕᵃlāṯ	vaʕᵃlāṯ
baʕᵃnā	baʕᵃrā
baʕᵃnā	laʕᵃnā
baʕᵃnā	maʕᵃnā
baʕᵃnā	naʕᵃnā
baʕᵃnā	vaʕᵃnā
baʕᵃnā	yaʕᵃnā
baʕᵃnā . s	laʕᵃnā . s
baʕᵃrā	bāʕᵃrā
baʕᵃrā	bōʕᵃrā
baʕᵃrā	naʕᵃrā
baʕᵃśêā	maʕᵃśêā
baʕᵃḏeḵā	ṣaʕᵃḏeḵā
baʕᵃḏênû	baʕᵃḏēnû
baʕᵃḏî	baʕᵃḏô
baʕᵃḏî	vaʕᵃḏî
baʕᵃḏî	ṣaʕᵃḏî
baʕᵃḏô	vaʕᵃḏô
baʕᵃḏô	ṣaʕᵃḏô
baʕᵃḏāh	baʕᵃḏām
baʕᵃḏāh	saʕᵃḏāh
baʕᵃḏāh	vaʕᵃḏāh
baʕᵃḏām	vaʕᵃḏām
baʕᵃḏēnî	baʕᵃḏēnû
baʕᵃḏēnû	vaʕᵃḏēnû
baḏ	baṯ
baḏ	bāḏ
baḏ	gaḏ
baḏ	kaḏ
baḏ	raḏ
baḏ	vaḏ
baḏ	yaḏ
baḏ	šaḏ
baḏ	ʕaḏ
baḏ	ḥaḏ
baḏ	ṣaḏ
baḥurîm	baḥûrîm
baḥurîm	vaḥurîm
baḥûrê	bᵊḥûrê
baḥûrê	vaḥûrê
baḥûrêhem	baḥûrêḵem
baḥûrîm	vaḥûrîm
baḥûrāʸw	vaḥûrāʸw
baḥᵃrû	bāḥᵃrû
baṯ	bêṯ
baṯ	bāṯ
baṯ	gaṯ
baṯ	laṯ
baṯ	paṯ
baṯ	vaṯ
baṯ	ḡaṯ
baṯ	ḥaṯ
baṯ-	bêṯ-
baṯ-	faṯ-
baṯ-	paṯ-
baṯ-	vaṯ-
baṯ-	ḡaṯ-
baṯ-ševaʕ	baṯ-šāvaʕ
baṯ-ševaʕ	vaṯ-ševaʕ
baṯ-šāvaʕ	vaṯ-šāvaʕ
bba	bbô
bba	bbā
bba	bbō
bba	bbᵊ
bbahereṯ	bbehereṯ
bbattîm	bbāttîm
bbayiṯ	bbāyiṯ
bbayᵊṯā	bbāyᵊṯā
bbaʕal	bbaʕaḏ
bbaʕal	bbāʕal
bbaʕal goḏ	bbaʕal gāḏ
bbaʕᵃlê	bbaʕᵃlā
bbaḥurîm	bbaḥûrîm
bbaṯ	bbêṯ
bbaṯ	bbāṯ
bbaṯ-	bbêṯ-
bbehereṯ	bbehāreṯ
bben	bbên
bben	bbēn
bben-	bbin-
bben-	bbên-
bbeḵî	bbᵊḵî
bbeṭen	bbāṭen
bbin-	bbên-
bbinyā	bbiryā
bbiʔā	bbāʔā
bbuṣ	bbûṣ
bbuṣ	bbōṣ
bbên	bbêṯ
bbên	bbēn
bbên-	bbêṯ-
bbênôṯ	bbānôṯ
bbênôṯ	bbᵊnôṯ
bbêṯ	bbāṯ
bbêṯ leḥem	bbêṯ lāḥem
bbêṯ leḥem	bbêṯ-leḥem
bbêṯ ʔēl	bbêṯ-ʔēl
bbêṯ-	bbêṯî
bbêṯ-	bbêṯô
bbêṯeḵā	bbêṯᵊḵā
bbêṯî	bbêṯô
bbînā	bbîrā
bbîrā	bbōrā
bbô	bbā
bbô	bbō
bbô	bbᵊ
bbônîm	bbānîm
bbônîm	bbōnîm
bbôr	bbār
bbôr	bbōr
bbûz	bbûṣ
bbûz	bbāz
bbûṣ	bbōṣ
bbā	bbō
bbā	bbᵊ
bbā-	bbār
bbā-	bbāz
bbā-	bbāḏ
bbā-	bbāṯ
bbālā	bbāʔā
bbālā	bbāḵā
bbālāq	bbārāq
bbālāq	bbāzāq
bbāmôṯ	bbānôṯ
bbāmôṯ	bbāʔôṯ
bbānîm	bbāʔîm
bbānîm	bbōnîm
bbānôṯ	bbāʔôṯ
bbānôṯ	bbᵊnôṯ
bbāqār	bbāśār
bbār	bbāz
bbār	bbāḏ
bbār	bbāṯ
bbār	bbōr
bbārāq	bbārāḏ
bbārāq	bbāzāq
bbāttêhem	bbāttêḵem
bbāyiṯ . f	bbāyiṯ . s
bbāz	bbāḏ
bbāz	bbāṯ
bbāʔôṯ	bbāʔōṯ
bbāʔā	bbāḵā
bbāḏ	bbāṯ
bbō	bbᵊ
bbōqer	bbōser
bbōr	bbōṣ
bbᵊliyyaʕal	bbᵊliyyāʕal
bbᵊlî	bbᵊḵî
bbᵊnê	bbᵊnē
bbᵊnêhem	bbᵊnêḵem
bbᵊnôṯênû	bbᵊnōṯênû
bbᵊqārô	bbᵊśārô
bbᵊqārᵊḵā	bbᵊśārᵊḵā
bbᵊrîʔôṯ	bbᵊrîʔōṯ
bbᵊrāḵā	bbᵊrēḵā
bbᵊśar	bbᵊśôr
bbᵊśôr	bbᵊḵôr
bbᵊśāreḵā	bbᵊśārᵊḵā
bbᵊśārî	bbᵊśārô
bbᵊʔerōṯî	bbᵊʔērōṯî
bbᵊʕālîm	bbᵊṣālîm
bbᵊḵîrā	bbᵊḵōrā
bbᵊḵôr	bbᵊḵōr
be	bi
be	bo
be	bî
be	bô
be	bā
be	bē
be	bō
be	bᵊ
be	he
be	ke
be	le
be	me
be	ve
be	we
be	še
be	ḵe
behᵉmaṯ	vehᵉmaṯ
belaʕ	beqaʕ
belaʕ	beraʕ
belaʕ	beṣaʕ
belaʕ	bālaʕ
belaʕ	qelaʕ
belaʕ	selaʕ
belaʕ	velaʕ
belaʕ	ṣelaʕ
ben	bin
ben	bên
ben	bîn
ben	bēn
ben	pen
ben	ven
ben hᵃḏaḏ	ben-hᵃḏaḏ
ben-	bin-
ben-	bên-
ben-	bēn-
ben-	fen-
ben-	hen-
ben-	ken-
ben-	pen-
ben-	ten-
ben-	ven-
ben-	šen-
ben-	ṯen-
ben-hᵃḏaḏ	ben-hᵃḏāḏ
ben-hᵃḏaḏ	ven-hᵃḏaḏ
beqaʕ	beraʕ
beqaʕ	beṣaʕ
beqaʕ	bāqaʕ
beraʕ	beṣaʕ
beraʕ	feraʕ
beraʕ	peraʕ
beraʕ	zeraʕ
bereḵ	dereḵ
bereḵ	fereḵ
bereḵ	yereḵ
bereḵ	ʔereḵ
bereḵ	ḏereḵ
bereḵyā	vereḵyā
beśem	bōśem
beḏeq	veḏeq
beḏeq	ṣeḏeq
beḡeḏ	bāḡeḏ
beḡeḏ	neḡeḏ
beḡeḏ	veḡeḏ
beḵî	bᵊḵî
beḵî	veḵî
beṣaʕ	bāṣaʕ
beṣaʕ	peṣaʕ
beṣaʕ	veṣaʕ
beṣer	bāṣer
beṣer	ʕeṣer
beṭaḥ	bāṭaḥ
beṭaḥ	bᵊṭaḥ
beṭaḥ	veṭaḥ
beṭen	veṭen
bi	bo
bi	bî
bi	bô
bi	bā
bi	bē
bi	bō
bi	bᵊ
bi	ki
bi	li
bi	mi
bi	vi
bi	wi
bi	ûi
bi	ḵi
bikkûrê	bikkûrā
bikkûrê	vikkûrê
bikkûrā	vikkûrā
bildaḏ	vildaḏ
bilgā	bilhā
bilgā	billā
bilgā	vilgā
bilhā	billā
bilhā	vilhā
bilhān	bilšān
bilhān	vilhān
billaʕ	villaʕ
billā	gillā
billā	killā
billā	millā
billā	sillā
billā	ʕillā
billā	ḡillā
billā	ḥillā
billā	ḵillā
billā	ṣillā
biltî	bilʕî
biltî	bittî
biltî	viltî
bilʕî	bilʕô
bilʕô	biṣʕô
bilʕām	biqʕām
bilʕām	biṣʕām
bilʕām	vilʕām
bilʕāḏay	bilʕāḏāy
bin	bên
bin	bîn
bin	bēn
bin	min
bin	ṣin
bin-	bên-
bin-	bēn-
bin-	min-
bin-	vin-
binnûy	vinnûy
binyāmin	binyāmîn
binyāmin	bᵊnyāmin
binyāmin	minyāmin
binyāmin	vinyāmin
binyāmîn	minyāmîn
binyāmîn	vinyāmîn
binyān	minyān
binyān	qinyān
binyān	ʕinyān
binᵊḵā	bênᵊḵā
binᵊḵā	vinᵊḵā
biqqaštî	viqqaštî
biqqeš-	ʕiqqeš-
biqqēš	viqqēš
biqqēš	ʕiqqēš
biqšuhû	viqšuhû
biqšû	biqšā
biqšû	hiqšû
biqšû	viqšû
biqšā	hiqšā
biqšā	miqšā
biqšā	viqšā
biqʕaṯ	viqʕaṯ
biqʕām	biṣʕām
biqʕām	viqʕām
birkay	birkaṯ
birkayim	birkāyim
birkayim	virkayim
birkaṯ	virkaṯ
birkaṯ-	virkaṯ-
birkāyim	virkāyim
biršaʕ	tiršaʕ
birᵊḵôṯ	birᵊḵōṯ
birᵊḵāṯeḵā	virᵊḵāṯeḵā
birᵊḵāṯî	virᵊḵāṯî
birḥû	biṭḥû
bisrô	biṯrô
bittî	bittô
bittî	pittî
bittî	tittî
bittî	vittî
bittî	ʔittî
bittî	ʕittî
bittî	ḥittî
bittî	ṯittî
bittô	tittô
bittô	vittô
bittô	ʔittô
bittô	ʕittô
bittô	ṯittô
bittāh	vittāh
bittāh	ʔittāh
bittāh	ʕittāh
bittāh	ṯittāh
bittēnû	tittēnû
bittēnû	yittēnû
bittēnû	ṯittēnû
bittᵊḵā	nittᵊḵā
bittᵊḵā	tittᵊḵā
bittᵊḵā	vittᵊḵā
bittᵊḵā	ʔittᵊḵā
bittᵊḵā	ṯittᵊḵā
bizzar	pizzar
bizzā	hizzā
bizzā	mizzā
bizzā	vizzā
bizzāyôn	ḥizzāyôn
biśrā	biḵrā
biššᵊlû	viššᵊlû
biʕartî	viʕartî
biʕēr	bāʕēr
biʕēr	bōʕēr
biʕēr	niʕēr
biʕēr	viʕēr
biḏqēḵ	viḏqēḵ
biḏqēḵ	ṣiḏqēḵ
biḡway	viḡway
biḡᵊḏê	biḡᵊḏî
biḡᵊḏê	biḡᵊḏô
biḡᵊḏê	bōḡᵊḏê
biḡᵊḏê	viḡᵊḏê
biḡᵊḏê-	viḡᵊḏê-
biḡᵊḏêhem	biḡᵊḏêḵem
biḡᵊḏêhem	viḡᵊḏêhem
biḡᵊḏêḵem	viḡᵊḏêḵem
biḡᵊḏî	biḡᵊḏô
biḡᵊḏî	viḡᵊḏî
biḡᵊḏô	viḡᵊḏô
biḵrê	biḵrî
biḵrê	biḵrā
biḵrê	biṯrê
biḵrî	biḵrā
biḵrî	biḵyî
biḵrî	miḵrî
biḵrî	ziḵrî
biḵrā	miḵrā
biṣʕô	viṣʕô
biṣʕām	viṣʕām
biṭnî	biṭnô
biṭnî	viṭnî
biṭnô	viṭnô
biṭnô	śiṭnô
biṭnāh	viṭnāh
biṭnēḵ	biṭḥēḵ
biṭnēḵ	viṭnēḵ
biṭnᵊḵā	viṭnᵊḵā
biṭḥû	viṭḥû
biṯrê	biṯrô
biṯrô	siṯrô
biṯrô	yiṯrô
bo	bî
bo	bô
bo	bā
bo	bē
bo	bō
bo	bᵊ
bo	ko
bo	lo
bo	vo
boh	bom
boh	bāh
boh	bēh
boh	loh
bom	bām
bom	qom
bom	vom
bom	yom
bom	śom
borāq	bārāq
boz-	ʕoz-
bośmaṯ	vośmaṯ
boḥᵒrî	ʔoḥᵒrî
boṣrā	voṣrā
bunnî	bûnnî
bunnî	ʕunnî
buqqiyyāhû	vuqqiyyāhû
buqqî	ruqqî
buqqî	vuqqî
buqqî	ḥuqqî
bên	bêṯ
bên	bîn
bên	bēn
bên	vên
bên	yên
bên	ʔên
bên	ʕên
bên-	bênî
bên-	bênô
bên-	bêṯ-
bên-	bēn-
bên-	vên-
bên-	ʔên-
bênêhem	bênêḵem
bênêhem	bᵊnêhem
bênêhem	vênêhem
bênêhem	ʕênêhem
bênêhem . s	ʕênêhem . s
bênênû	bênēnû
bênênû	bānênû
bênênû	vênênû
bênênû	ʕênênû
bênêḵem	bênēḵem
bênêḵem	bᵊnêḵem
bênêḵem	vênêḵem
bênêḵem	ʕênêḵem
bênî	bênô
bênî	bêṯî
bênî	bānî
bênî	bᵊnî
bênî	qênî
bênî	yênî
bênî	ʕênî
bênô	bêṯô
bênô	bᵊnô
bênô	qênô
bênô	ʕênô
bênôṯ	bînôṯ
bênôṯ	bānôṯ
bênôṯ	bᵊnôṯ
bênôṯênû	bênōṯênû
bênôṯênû	bᵊnôṯênû
bênēnû	bᵊnēnû
bênēnû	ʕênēnû
bênēḵem	ʕênēḵem
bênōṯênû	bᵊnōṯênû
bênōṯām	bᵊnōṯām
bênᵊḵā	bêṯᵊḵā
bênᵊḵā	vênᵊḵā
bênᵊḵā	ʔênᵊḵā
bênᵊḵā	ʕênᵊḵā
bêṣîm	vêṣîm
bêṯ	bāṯ
bêṯ	vêṯ
bêṯ	zêṯ
bêṯ hayšimôṯ	vêṯ hayšimôṯ
bêṯ hāʕᵃrāvā	vêṯ hāʕᵃrāvā
bêṯ leḥem	bêṯ lāḥem
bêṯ leḥem	bêṯ-leḥem
bêṯ lāḥem	bêṯ-lāḥem
bêṯ lāḥem	vêṯ lāḥem
bêṯ nimrā	vêṯ nimrā
bêṯ pᵊʕôr	vêṯ pᵊʕôr
bêṯ šemeš	bêṯ šāmeš
bêṯ šemeš	bêṯ-šemeš
bêṯ šemeš	vêṯ šemeš
bêṯ šāmeš	vêṯ šāmeš
bêṯ šᵊʔān	bêṯ-šᵊʔān
bêṯ ḥoḡlā	bêṯ-ḥoḡlā
bêṯ ḥôrôn	bêṯ ḥôrōn
bêṯ ḥôrôn	bêṯ ḥōrôn
bêṯ ḥôrôn	bêṯ-ḥôrôn
bêṯ ḥôrōn	bêṯ ḥōrōn
