אֲרָרִי	הֲרָרִי
אֲרֹוד	אֲרֹון
אֲרֻבָּה	עֲרֻבָּה
אֲרוּכָה	אֲרוּמָה
אֲשֶׁר	אֶשֶׁר
אֲשֶׁר	אֹשֶׁר
אֳנִי	עֳנִי
אִבְחָה	טִבְחָה
אִדַּר	אִמַּר
אִדֹּו	יִדֹּו
אִדֹּו	עִדֹּו
אִטֵּר	אִמֵּר
אִטֵּר	קִטֵּר
אִי	אִם
אִי	אֵי
אִי	הִי
אִי	מִי
אִי	נִי
אִי	עִי
אִי	צִי
אִי	רִי
אִין	הִין
אִין	חִין
אִין	טִין
אִין	מִין
אִין	נִין
אִין	סִין
אִישֹׁון	קִישֹׁון
אִישׁ	חִישׁ
אִישׁ	קִישׁ
אִכָּר	אִסָּר
אִם	אֵם
אִם	אדם
אִם	אטם
אִם	אלם
אִם	עִם
אִמְרִי	זִמְרִי
אִמְרָה	זִמְרָה
אִמְרָה	יִמְרָה
אִמְרָה	נִמְרָה
אִמֵּר	אִמַּר
אִשֶּׁה	אִשָּׁה
אִשׁ	אֵשׁ
אִשׁ	אֹשׁ
אִשׁ	אדשׁ
אִשׁ	אנשׁ
אֵב	אֵד
אֵב	אֵי
אֵב	אֵל
אֵב	אֵם
אֵב	אֵת
אֵב	אַב
אֵב	אָב
אֵב	אדב
אֵב	אהב
אֵב	איב
אֵב	ארב
אֵב	לֵב
אֵבֶה	אֵבֶל
אֵבֶה	אֵבֶר
אֵבֶל	אֵבֶר
אֵבֶל	אֵגֶל
אֵבֶל	אֵצֶל
אֵבֶל	חֵבֶל
אֵבֶל	נֵבֶל
אֵבֶל	סֵבֶל
אֵבֶר	אֵמֶר
אֵבֶר	אֵפֶר
אֵבֶר	אֵצֶר
אֵבֶר	עֵבֶר
אֵגֶל	אֵצֶל
אֵגֶל	עֵגֶל
אֵד	אֵי
אֵד	אֵל
אֵד	אֵם
אֵד	אֵת
אֵד	אבד
אֵד	אחד
אֵד	אפד
אֵד	הֵד
אֵד	זֵד
אֵד	נֵד
אֵד	עֵד
אֵד	קֵד
אֵהוּד	אֵחוּד
אֵזֹוב	אֵזֹור
אֵי	אֵל
אֵי	אֵם
אֵי	אֵת
אֵיבָה	אֵיכָה
אֵיבָה	אֵימָה
אֵיבָה	אֵיפָה
אֵיךְ	הֵיךְ
אֵיכָה	אֵיכֹה
אֵיכָה	אֵימָה
אֵיכָה	אֵיפָה
אֵיכֹה	אֵיפֹה
אֵילִם	אֵילָם
אֵילָם	חֵילָם
אֵילָם	עֵילָם
אֵימָה	אֵיפָה
אֵיפָה	אֵיפֹה
אֵיפָה	עֵיפָה
אֵיתָן	זֵיתָן
אֵל	אֵם
אֵל	אֵת
אֵל	אֶל
אֵל	אַל
אֵל	אבל
אֵל	אהל
אֵל	אזל
אֵל	אכל
אֵל	אמל
אֵל	אצל
אֵל	צֵל
אֵלֶם	הֵלֶם
אֵלֶם	חֵלֶם
אֵלָא	אֵלָה
אֵלָה	אָלָה
אֵם	אֵת
אֵם	אדם
אֵם	אטם
אֵם	אלם
אֵם	הֵם
אֵמֶר	אֵפֶר
אֵמֶר	אֵצֶר
אֵמֶר	אֹמֶר
אֵפֶר	אֵצֶר
אֵפֶר	חֵפֶר
אֵפֶר	סֵפֶר
אֵפֶר	עֵפֶר
אֵפֹד	אֵפֹו
אֵצֶל	אֵצֶר
אֵצֶר	יֵצֶר
אֵצֶר	נֵצֶר
אֵשׁ	אֹשׁ
אֵשׁ	אדשׁ
אֵשׁ	אנשׁ
אֵשׁ	יֵשׁ
אֵת	אָת
אֵת	אות
אֵת	חֵת
אֵת	עֵת
אֵתָם	זֵתָם
אֶבְיָסָף	אֶלְיָסָף
אֶבְיֹון	חֶבְיֹון
אֶבְרָה	חֶבְרָה
אֶבְרָה	עֶבְרָה
אֶבֶן	אֶדֶן
אֶבֶן	אֹבֶן
אֶדֶן	אֶדֶר
אֶדֶן	עֶדֶן
אֶדֶר	הֶדֶר
אֶדֶר	חֶדֶר
אֶדֶר	נֶדֶר
אֶדֶר	עֶדֶר
אֶכֶף	אֶלֶף
אֶל	אַל
אֶל	אבל
אֶל	אהל
אֶל	אזל
אֶל	אכל
אֶל	אמל
אֶל	אצל
אֶלְעָדָה	אֶצְעָדָה
אֶלֶף	סֶלֶף
אֶמֶת	רֶמֶת
אֶרֶב	אֶרֶג
אֶרֶב	אֶרֶז
אֶרֶב	אֶרֶץ
אֶרֶב	אֹרֶב
אֶרֶב	חֶרֶב
אֶרֶב	עֶרֶב
אֶרֶב	קֶרֶב
אֶרֶג	אֶרֶז
אֶרֶג	אֶרֶץ
אֶרֶג	הֶרֶג
אֶרֶז	אֶרֶץ
אֶרֶךְ	אֹרֶךְ
אֶרֶץ	קֶרֶץ
אֶשְׁכָּר	אֶשְׁפָּר
אֶשֶׁךְ	מֶשֶׁךְ
אֶשֶׁךְ	נֶשֶׁךְ
אֶשֶׁר	אֹשֶׁר
אֶשֶׁר	נֶשֶׁר
אֶשֶׁר	קֶשֶׁר
אֶתְנַן	אֶתְנָן
אֶתְנָה	אֶתְנָן
אַב	אַח
אַב	אַט
אַב	אַל
אַב	אַף
אַב	אָב
אַב	אדב
אַב	אהב
אַב	איב
אַב	ארב
אַב	קַב
אַב	רַב
אַבְדָן	אָבְדָן
אַבְנֵט	אַבְנֵר
אַבִּיר	אַדִּיר
אַבִּיר	אַסִּיר
אַגְמֹון	אַרְמֹון
אַגָּן	אַדָּן
אַדְמָה	קַדְמָה
אַדְמֹנִי	אַלְמֹנִי
אַדְמֹנִי	אַרְמֹנִי
אַדְמֹנִי	קַדְמֹנִי
אַדִּיר	אַסִּיר
אַדָּן	אַדָּר
אַדֹּון	אַלֹּון
אַהַב	אֹהַב
אַהַב	לַהַב
אַהַב	רַהַב
אַוָּה	אַיָּה
אַוָּה	אַלָּה
אַוָּה	אַמָּה
אַוָּה	אַתָּה
אַוָּה	הַוָּה
אַוָּה	חַוָּה
אַוָּה	עַוָּה
אַח	אַט
אַח	אַל
אַח	אַף
אַח	אָח
אַח	אלח
אַח	אנח
אַח	ארח
אַח	לַח
אַח	צַח
אַחְאָב	אַחְלָב
אַחְוָה	אַחֲוָה
אַחְלָב	אַחְלָי
אַחֵר	אַחַר
אַחַר	נַחַר
אַחַר	סַחַר
אַט	אַל
אַט	אַף
אַיִל	אַיִן
אַיִל	חַיִל
אַיִל	לַיִל
אַיִן	יַיִן
אַיִן	עַיִן
אַיִן	קַיִן
אַיֵּה	אַיָּה
אַיָּה	אַיָּל
אַיָּה	אַלָּה
אַיָּה	אַמָּה
אַיָּה	אַתָּה
אַיָּה	חַיָּה
אַיָּה	עַיָּה
אַךְ	זַךְ
אַךְ	רַךְ
אַכְזָב	אַכְזָר
אַל	אַף
אַל	אבל
אַל	אהל
אַל	אזל
אַל	אכל
אַל	אמל
אַל	אצל
אַל	טַל
אַל	סַל
אַל	עַל
אַל	קַל
אַלְמָן	אַלְמֹן
אַלְמֹנִי	אַרְמֹנִי
אַלָּה	אַמָּה
אַלָּה	אַתָּה
אַלָּה	חַלָּה
אַלֹּון	חַלֹּון
אַמְנֹון	אַרְנֹון
אַמָּה	אַתָּה
אַמָּה	אֻמָּה
אַמָּה	חַמָּה
אַמָּה	צַמָּה
אַסִּיר	חַסִּיר
אַף	אכף
אַף	אלף
אַף	אנף
אַף	אסף
אַף	אפף
אַף	חַף
אַף	טַף
אַף	סַף
אַרְאֵל	הַרְאֵל
אַרְבִּי	אַרְדִּי
אַרְבִּי	אַרְכִּי
אַרְבֶּה	מַרְבֶּה
אַרְדִּי	אַרְכִּי
אַרְדִּי	סַרְדִּי
אַרְזָה	אַרְכָה
אַרְכָה	יַרְכָה
אַרְמֹון	אַרְנֹון
אַרְמֹון	הַרְמֹון
אַרְנָן	אָרְנָן
אַרְתַּחְשַׁשְׂתְּא	אַרְתַּחְשַׁשְׂתָּא
אַשְׁמַנִּים	חַשְׁמַנִּים
אַשְׁמַנִּים	מַשְׁמַנִּים
אַשְׁמָה	אַשְׁנָה
אַתִּיק	עַתִּיק
אַתָּה	עַתָּה
אָב	אָז
אָב	אָח
אָב	אָן
אָב	אָע
אָב	אָת
אָב	אדב
אָב	אהב
אָב	איב
אָב	ארב
אָב	טָב
אָב	עָב
אָב	צָב
אָבִיב	אָבִיר
אָבִיב	סָבִיב
אָבִיר	אָמִיר
אָבִיר	אָסִיר
אָבֵל	אָפֵל
אָבֵל	אָצֵל
אָגֵא	אָגֵם
אָגוּר	יָגוּר
אָגוּר	סָגוּר
אָגוּר	עָגוּר
אָדָם	אָדֹם
אָדָם	אָסָם
אָדֹון	אָמֹון
אָדֹון	אָסֹון
אָדֹון	אָתֹון
אָדֹון	זָדֹון
אָדֹון	יָדֹון
אָדֹון	מָדֹון
אָדֹם	אָיֹם
אָהָל	קָהָל
אָז	אָח
אָז	אָן
אָז	אָע
אָז	אָת
אָז	אחז
אָז	לָז
אָז	עָז
אָז	רָז
אָזֵן	אָכֵן
אָזֵן	אָמֵן
אָח	אָן
אָח	אָע
אָח	אָת
אָח	אלח
אָח	אנח
אָח	ארח
אָח	חָח
אָח	קָח
אָחָז	אָחֻז
אָחֹור	אָחֹות
אָחֹור	נָחֹור
אָכִישׁ	לָכִישׁ
אָכֵן	אָמֵן
אָכֵן	לָכֵן
אָלָה	אָמָה
אָלוּשׁ	אָנוּשׁ
אָמְנָה	אָמְנָם
אָמְנָה	אֹמְנָה
אָמְנָם	אֻמְנָם
אָמִיר	אָסִיר
אָמִיר	זָמִיר
אָמִיר	עָמִיר
אָמָה	לָמָה
אָמָה	קָמָה
אָמָה	רָמָה
אָמֹון	אָמֹוץ
אָמֹון	אָסֹון
אָמֹון	אָתֹון
אָמֹון	הָמֹון
אָמֹון	קָמֹון
אָמֹוץ	חָמֹוץ
אָן	אָע
אָן	אָת
אָן	אֹן
אָן	אזן
אָן	אמן
אָן	אנן
אָן	מָן
אָסִיף	אָסִיר
אָסָא	אָסָם
אָסָא	אָסָף
אָסָם	אָסָף
אָסָף	אָסֹף
אָסֹון	אָתֹון
אָע	אָת
אָפִיל	אָפִיק
אָפִיל	אָצִיל
אָפֵל	אָצֵל
אָצֵל	אָצַל
אָצֵל	עָצֵל
אָרְבָּה	חָרְבָּה
אָרֵךְ	אָרֹךְ
אָרֵךְ	יָרֵךְ
אָרַח	אֹרַח
אָשֵׁד	אָשֵׁם
אָשֵׁד	אָשֵׁר
אָשֵׁם	אָשֵׁר
אָשֵׁם	אָשָׁם
אָשֵׁם	הָשֵׁם
אָת	אות
אָת	יָת
אֹבֶן	אֹזֶן
אֹבֶן	אֹמֶן
אֹבֶן	אֹפֶן
אֹבֶן	אֹרֶן
אֹבֹת	אֹרֹת
אֹדֶם	אֹצֶם
אֹהֶל	אֹכֶל
אֹהֶל	אֹפֶל
אֹהַב	אֹהַד
אֹהַב	רֹהַב
אֹו	אֹן
אֹו	הֹו
אֹו	זֹו
אֹוב	אֹוי
אֹוב	אֹון
אֹוב	אֹור
אֹוב	אֹות
אֹוב	זֹוב
אֹוב	חֹוב
אֹוב	טֹוב
אֹוב	יֹוב
אֹוי	אֹון
אֹוי	אֹור
אֹוי	אֹות
אֹוי	הֹוי
אֹוי	קֹוי
אֹויָה	אֹורָה
אֹומָר	אֹוצָר
אֹון	אֹור
אֹון	אֹות
אֹון	הֹון
אֹונָם	אֹונָן
אֹור	אֹות
אֹור	עֹור
אֹורָה	יֹורָה
אֹורָה	מֹורָה
אֹורָה	קֹורָה
אֹות	מֹות
אֹזֶן	אֹמֶן
אֹזֶן	אֹפֶן
אֹזֶן	אֹרֶן
אֹחַ	מֹחַ
אֹחַ	נֹחַ
אֹכֶל	אֹפֶל
אֹמֶן	אֹמֶץ
אֹמֶן	אֹמֶר
אֹמֶן	אֹפֶן
אֹמֶן	אֹרֶן
אֹמֶץ	אֹמֶר
אֹמֶץ	חֹמֶץ
אֹמֶץ	קֹמֶץ
אֹמֶר	חֹמֶר
אֹמֶר	עֹמֶר
אֹן	אזן
אֹן	אמן
אֹן	אנן
אֹן	רֹן
אֹנֶה	אֹפֶה
אֹנֶה	מֹנֶה
אֹנֶה	צֹנֶה
אֹפֶה	אֹפֶל
אֹפֶה	אֹפֶן
אֹפֶל	אֹפֶן
אֹפֶל	עֹפֶל
אֹפֶן	אֹרֶן
אֹפֶן	חֹפֶן
אֹצֶם	עֹצֶם
אֹרֶב	אֹרֶן
אֹרֶב	חֹרֶב
אֹרֶךְ	מֹרֶךְ
אֹרֶךְ	צֹרֶךְ
אֹרַח	טֹרַח
אֹרַח	קֹרַח
אֹשֶׁר	יֹשֶׁר
אֹשֶׁר	עֹשֶׁר
אֹשׁ	אדשׁ
אֹשׁ	אנשׁ
אֻבָל	אֻכָל
אֻמָּה	עֻמָּה
אבד	אבה
אבד	אבך
אבד	אבל
אבד	אבס
אבד	אבק
אבד	אבר
אבד	אחד
אבד	אפד
אבד	זבד
אבד	כבד
אבד	עבד
אבד	רבד
אבה	אבך
אבה	אבל
אבה	אבס
אבה	אבק
אבה	אבר
אבה	אוה
אבה	אזה
אבה	אלה
אבה	אנה
אבה	אפה
אבה	ארה
אבה	אתה
אבה	חבה
אבה	כבה
אבה	עבה
אבה	צבה
אבה	רבה
אבך	אבל
אבך	אבס
אבך	אבק
אבך	אבר
אבך	ארך
אבך	סבך
אבך	רבך
אבל	אבס
אבל	אבק
אבל	אבר
אבל	אהל
אבל	אזל
אבל	אכל
אבל	אמל
אבל	אצל
אבל	גבל
אבל	הבל
אבל	זבל
אבל	חבל
אבל	טבל
אבל	יבל
אבל	נבל
אבל	סבל
אבל	קבל
אבס	אבק
אבס	אבר
אבס	אנס
אבס	אפס
אבס	כבס
אבק	אבר
אבק	אנק
אבק	אפק
אבק	דבק
אבק	חבק
אבר	אגר
אבר	אדר
אבר	אור
אבר	אזר
אבר	אחר
אבר	אטר
אבר	אמר
אבר	אסר
אבר	אצר
אבר	ארר
אבר	גבר
אבר	דבר
אבר	הבר
אבר	חבר
אבר	כבר
אבר	סבר
אבר	עבר
אבר	צבר
אבר	קבר
אבר	תבר
אגר	אדר
אגר	אור
אגר	אזר
אגר	אחר
אגר	אטר
אגר	אמר
אגר	אסר
אגר	אצר
אגר	ארר
אגר	דגר
אגר	חגר
אגר	יגר
אגר	מגר
אגר	נגר
אגר	סגר
אגר	פגר
אדב	אדם
אדב	אדר
אדב	אהב
אדב	איב
אדב	ארב
אדב	נדב
אדם	אדר
אדם	אטם
אדם	אלם
אדם	קדם
אדם	רדם
אדר	אור
אדר	אזר
אדר	אחר
אדר	אטר
אדר	אמר
אדר	אסר
אדר	אצר
אדר	ארר
אדר	בדר
אדר	גדר
אדר	הדר
אדר	חדר
אדר	נדר
אדר	עדר
אדר	קדר
אדשׁ	אנשׁ
אדשׁ	חדשׁ
אדשׁ	קדשׁ
אהב	אהל
אהב	איב
אהב	ארב
אהב	יהב
אהב	צהב
אהב	רהב
אהל	אזל
אהל	אכל
אהל	אמל
אהל	אצל
אהל	בהל
אהל	כהל
אהל	מהל
אהל	נהל
אהל	צהל
אהל	קהל
אוּד	אוּל
אוּד	אוּר
אוּד	לוּד
אוּזַי	אוּלַי
אוּל	אוּר
אוּל	חוּל
אוּל	לוּל
אוּל	מוּל
אוּל	עוּל
אוּר	חוּר
אוּר	טוּר
אוּר	נוּר
אוּר	סוּר
אוּר	עוּר
אוּר	צוּר
אוּר	קוּר
אוּרִי	חוּרִי
אוּרִיאֵל	צוּרִיאֵל
אוה	אוץ
אוה	אור
אוה	אות
אוה	אזה
אוה	אלה
אוה	אנה
אוה	אפה
אוה	ארה
אוה	אתה
אוה	דוה
אוה	הוה
אוה	חוה
אוה	טוה
אוה	כוה
אוה	לוה
אוה	נוה
אוה	עוה
אוה	צוה
אוה	קוה
אוה	רוה
אוה	תוה
אוץ	אור
אוץ	אות
אוץ	אלץ
אוץ	אמץ
אוץ	דוץ
אוץ	נוץ
אוץ	עוץ
אוץ	פוץ
אוץ	צוץ
אוץ	קוץ
אוץ	רוץ
אור	אות
אור	אזר
אור	אחר
אור	אטר
אור	אמר
אור	אסר
אור	אצר
אור	ארר
אור	גור
אור	דור
אור	זור
אור	חור
אור	מור
אור	סור
אור	עור
אור	פור
אור	צור
אור	קור
אור	תור
אות	מות
אות	סות
אות	עות
אות	צות
אזה	אזל
אזה	אזן
אזה	אזר
אזה	אלה
אזה	אנה
אזה	אפה
אזה	ארה
אזה	אתה
אזה	בזה
אזה	גזה
אזה	הזה
אזה	חזה
אזה	נזה
אזה	רזה
אזל	אזן
אזל	אזר
אזל	אכל
אזל	אמל
אזל	אצל
אזל	גזל
אזל	נזל
אזן	אזר
אזן	אמן
אזן	אנן
אזן	יזן
אזן	רזן
אזר	אחר
אזר	אטר
אזר	אמר
אזר	אסר
אזר	אצר
אזר	ארר
אזר	בזר
אזר	גזר
אזר	נזר
אזר	עזר
אזר	פזר
אחד	אחז
אחד	אחר
אחד	אפד
אחד	יחד
אחד	כחד
אחד	פחד
אחז	אחר
אחז	פחז
אחר	אטר
אחר	אמר
אחר	אסר
אחר	אצר
אחר	ארר
אחר	בחר
אחר	נחר
אחר	סחר
אטם	אטר
אטם	אלם
אטם	חטם
אטר	אמר
אטר	אסר
אטר	אצר
אטר	ארר
אטר	מטר
אטר	נטר
אטר	עטר
אטר	פטר
אטר	קטר
איב	ארב
איב	ריב
אכל	אכף
אכל	אמל
אכל	אצל
אכל	יכל
אכל	נכל
אכל	סכל
אכל	רכל
אכף	אלף
אכף	אנף
אכף	אסף
אכף	אפף
אלה	אלח
אלה	אלם
אלה	אלף
אלה	אלץ
אלה	אנה
אלה	אפה
אלה	ארה
אלה	אתה
אלה	בלה
אלה	גלה
אלה	דלה
אלה	חלה
אלה	כלה
אלה	נלה
אלה	סלה
אלה	עלה
אלה	פלה
אלה	צלה
אלה	קלה
אלה	תלה
אלח	אלם
אלח	אלף
אלח	אלץ
אלח	אנח
אלח	ארח
אלח	גלח
אלח	דלח
אלח	מלח
אלח	סלח
אלח	פלח
אלח	צלח
אלם	אלף
אלם	אלץ
אלם	בלם
אלם	גלם
אלם	הלם
אלם	חלם
אלם	כלם
אלם	עלם
אלף	אלץ
אלף	אנף
אלף	אסף
אלף	אפף
אלף	דלף
אלף	חלף
אלף	סלף
אלף	עלף
אלץ	אמץ
אלץ	חלץ
אלץ	מלץ
אלץ	עלץ
אלץ	פלץ
אמל	אמן
אמל	אמץ
אמל	אמר
אמל	אצל
אמל	גמל
אמל	חמל
אמל	עמל
אמל	קמל
אמן	אמץ
אמן	אמר
אמן	אנן
אמן	זמן
אמן	טמן
אמן	ימן
אמן	סמן
אמץ	אמר
אמץ	חמץ
אמץ	קמץ
אמר	אסר
אמר	אצר
אמר	ארר
אמר	גמר
אמר	זמר
אמר	חמר
אמר	ימר
אמר	כמר
אמר	סמר
אמר	עמר
אנה	אנח
אנה	אנן
אנה	אנס
אנה	אנף
אנה	אנק
אנה	אפה
אנה	ארה
אנה	אתה
אנה	בנה
אנה	זנה
אנה	חנה
אנה	ינה
אנה	כנה
אנה	מנה
אנה	ענה
אנה	פנה
אנה	קנה
אנה	רנה
אנה	תנה
אנח	אנן
אנח	אנס
אנח	אנף
אנח	אנק
אנח	ארח
אנח	זנח
אנח	צנח
אנן	אנס
אנן	אנף
אנן	אנק
אנן	גנן
אנן	חנן
אנן	ענן
אנן	קנן
אנן	רנן
אנס	אנף
אנס	אנק
אנס	אפס
אנס	בנס
אנס	כנס
אנף	אנק
אנף	אסף
אנף	אפף
אנף	חנף
אנף	טנף
אנף	כנף
אנף	צנף
אנק	אפק
אנק	זנק
אנק	חנק
אנק	ינק
אנק	ענק
אנק	פנק
אנשׁ	כנשׁ
אנשׁ	ענשׁ
אסף	אסר
אסף	אפף
אסף	יסף
אסף	כסף
אסר	אצר
אסר	ארר
אסר	חסר
אסר	יסר
אסר	מסר
אפד	אפה
אפד	אפס
אפד	אפף
אפד	אפק
אפד	ספד
אפד	צפד
אפד	קפד
אפד	רפד
אפה	אפס
אפה	אפף
אפה	אפק
אפה	ארה
אפה	אתה
אפה	חפה
אפה	יפה
אפה	כפה
אפה	ספה
אפה	צפה
אפה	רפה
אפס	אפף
אפס	אפק
אפס	רפס
אפף	אפק
אפף	חפף
אפף	טפף
אפף	כפף
אפף	ספף
אפף	עפף
אפף	צפף
אפף	רפף
אפף	תפף
אפק	דפק
אפק	נפק
אפק	ספק
אפק	רפק
אצל	אצר
אצל	נצל
אצל	עצל
אצל	פצל
אצר	ארר
אצר	בצר
אצר	חצר
אצר	יצר
אצר	נצר
אצר	עצר
אצר	פצר
אצר	קצר
ארב	ארג
ארב	ארה
ארב	ארח
ארב	ארך
ארב	ארר
ארב	זרב
ארב	חרב
ארב	ערב
ארב	צרב
ארב	קרב
ארג	ארה
ארג	ארח
ארג	ארך
ארג	ארר
ארג	הרג
ארג	חרג
ארג	ערג
ארה	ארח
ארה	ארך
ארה	ארר
ארה	אתה
ארה	ברה
ארה	גרה
ארה	הרה
ארה	זרה
ארה	חרה
ארה	ירה
ארה	כרה
ארה	מרה
ארה	ערה
ארה	פרה
ארה	קרה
ארח	ארך
ארח	ארר
ארח	ברח
ארח	זרח
ארח	טרח
ארח	מרח
ארח	סרח
ארח	פרח
ארח	צרח
ארח	קרח
ארך	ארר
ארך	ברך
ארך	דרך
ארך	חרך
ארך	ערך
ארר	ברר
ארר	גרר
ארר	זרר
ארר	חרר
ארר	כרר
ארר	מרר
ארר	סרר
ארר	ערר
ארר	פרר
ארר	צרר
ארר	קרר
ארשׂ	פרשׂ
אשׁם	אשׁר
אשׁם	גשׁם
אשׁם	ישׁם
אשׁם	נשׁם
אשׁם	רשׁם
אשׁר	ישׁר
אשׁר	כשׁר
אשׁר	עשׁר
אשׁר	פשׁר
אשׁר	קשׁר
אשׁשׁ	גשׁשׁ
אשׁשׁ	משׁשׁ
אשׁשׁ	עשׁשׁ
אשׁשׁ	קשׁשׁ
אשׁשׁ	רשׁשׁ
אתה	חתה
אתה	פתה
בְּ	כְּ
בְּאֵר	פְּאֵר
בְּאֵרָא	בְּאֵרָה
בְּאֵרָה	בְּעֵרָה
בְּדִיל	בְּלִיל
בְּדִיל	בָּדִיל
בְּדָן	דְּדָן
בְּחֻרִים	בַּחֻרִים
בְּכִי	בְּלִי
בְּכִית	בְּרִית
בְּלִי	דְּלִי
בְּלִי	כְּלִי
בְּלִי	תְּלִי
בְּלֹו	בְּמֹו
בְּמֹו	כְּמֹו
בְּעֹור	פְּעֹור
בְּרִיאָה	בְּרִיעָה
בְּרִיחַ	בָּרִיחַ
בְּרִית	בֹּרִית
בְּרִית	כְּרִית
בְּרֵכָה	בְּרָכָה
בְּרַם	גְּרַם
בְּתוּאֵל	פְּתוּאֵל
בִּגְתָא	בִּגְתָן
בִּזָּה	בִּצָּה
בִּזָּה	גִּזָּה
בִּי	דִּי
בִּי	כִּי
בִּינָה	בִּירָה
בִּינָה	דִּינָה
בִּכְרִי	בַּכְרִי
בִּלְהָה	בִּלְהָן
בִּנְיָה	בִּנְיָן
בִּנְיָה	בִּרְיָה
בִּנְיָה	בִּתְיָה
בִּנְיָן	תִּנְיָן
בִּרְיָה	בִּתְיָה
בֵּבַי	בֵּסַי
בֵּית הָרָם	בֵּית הָרָן
בֵּכֶר	בֶּכֶר
בֵּל	בֵּן
בֵּל	בַּל
בֵּל	בָּל
בֵּל	גֵּל
בֵּל	תֵּל
בֵּן	כֵּן
בֶּגֶד	בֶּרֶד
בֶּדֶק	בֶּזֶק
בֶּכֶה	בֶּכֶר
בֶּכֶר	בֶּצֶר
בֶּכֶר	בֶּתֶר
בֶּלַע	בֶּצַע
בֶּלַע	בֶּקַע
בֶּלַע	בֶּרַע
בֶּצֶר	בֶּתֶר
בֶּצַע	בֶּקַע
בֶּצַע	בֶּרַע
בֶּצַע	פֶּצַע
בֶּקַע	בֶּרַע
בֶּרֶד	פֶּרֶד
בֶּרֶךְ	דֶּרֶךְ
בֶּרֶךְ	פֶּרֶךְ
בֶּרַע	פֶּרַע
בֶּתֶר	גֶּתֶר
בֶּתֶר	כֶּתֶר
בַּד	בַּז
בַּד	בַּל
בַּד	בַּר
בַּד	בַּת
בַּד	גַּד
בַּד	דַּד
בַּד	כַּד
בַּז	בַּל
בַּז	בַּר
בַּז	בַּת
בַּז	פַּז
בַּחַן	בֹּחַן
בַּחַן	תַּחַן
בַּיִן	בַּיִר
בַּיִן	בַּיִת
בַּיִר	בַּיִת
בַּל	בַּר
בַּל	בַּת
בַּל	בָּל
בַּל	גַּל
בַּל	דַּל
בַּעֲלָה	בַּעֲנָה
בַּעֲנָא	בַּעֲנָה
בַּעֲנָא	בַּעֲרָא
